requested_delay_ms,n,successes,actual_delay_mean_ms,actual_delay_between_run_std_ms,actual_delay_p95_mean_ms,overhead_mean_ms
0.0,8,8,0.0,0.0,0.0,0.0
50.0,8,8,57.864045618084255,0.4217727689114759,64.94613312497677,7.864045618084255
100.0,8,8,107.61061844432855,0.5218193128911192,115.0309200036645,7.610618444328551
150.0,8,8,155.51506979586682,0.3583057259997288,163.75532562724402,5.515069795866822
200.0,8,8,207.86824039746085,0.4258152144878107,214.8280418736249,7.868240397460852
