wall_time_iso,t_wall,t_perf,session_elapsed_s,event,robot_id,payload_json
2026-08-18T05:59:33.016+00:00,1787032773.0167267,192585.0551728,0.18483469999046065,session_start,,"{""scenario"":""cruce_2"",""condition"":""proposed_final"",""replicate"":10,""controller_mode"":""apf_fsm"",""requested_delay_ms"":0.0,""jitter_ms"":0.0,""collision_threshold_m"":0.12,""homography_mode"":""estabilizada"",""camera_calibration_enabled"":true,""camera_calibration_path"":""paper/configuracion_publica/camera_calibration.json"",""localization_alignment_enabled"":true,""localization_alignment"":{""version"":1,""method"":""translation_bias_after_parallax"",""enabled"":true,""offset_x_m"":-0.01286124999999999,""offset_y_m"":-0.011444499999999982,""marker_height_m"":0.09,""workspace_width_m"":1.2,""workspace_height_m"":1.2,""calibration_points"":[""P_03_03"",""P_09_03"",""P_09_09"",""P_03_09""],""calibration_rmse_m"":0.006934283808548666,""calibration_max_error_m"":0.011660421596687702,""path"":""paper/configuracion_publica/localization_alignment.json""},""parallax_enabled"":true,""pose_filter_enabled"":true,""robot_ids"":[1,2,3,10],""workspace_width_m"":1.2,""workspace_height_m"":1.2,""workspace_marker_size_m"":{""4"":0.056,""5"":0.056,""6"":0.071,""7"":0.071},""robot_marker_height_m"":0.09,""command_rate_hz"":12,""command_redundancy"":1,""command_ack_probe_interval_s"":0.0,""avoid_enabled"":true,""avoid_radius_m"":0.28,""repulsion_gain"":0.7,""fsm_tangential_gain"":0.85,""fsm_tangential_max"":0.75,""fsm_avoid_max_linear_pct"":24.0,""fsm_curve_min_turn_pct"":30.0,""fsm_curve_linear_cap_pct"":8.0,""nav_stall_detect_s"":0.6,""nav_stall_recovery_burst_s"":0.35,""nav_stall_recovery_cooldown_s"":0.25,""nav_stall_turn_pct"":38.0,""nav_stall_forward_pct"":35.0,""linear_gain_pct_per_m"":70.0,""angular_gain_pct_per_rad"":10.0,""angular_derivative_gain"":3.5,""vmax_pct"":35.0,""distance_tolerance_m"":0.02,""grid_positioning_accuracy_m"":0.02,""path_clearance_m"":0.08,""walls"":[],""schema_version"":1,""run_name"":""20260818_005932_cruce_2_proposed_final_r10"",""started_utc"":""2026-08-18T05:59:32.831+00:00"",""python"":""3.10.8 (tags/v3.10.8:aaaf517, Oct 11 2022, 16:50:30) [MSC v.1933 64 bit (AMD64)]"",""platform"":""Windows-10-10.0.26200-SP0"",""git"":{""commit"":""fa313c5a48dfcaf4d082ceb2a64612aa9e175c83"",""branch"":""codex/paper-experimentos"",""dirty"":true}}"
2026-08-18T05:59:33.016+00:00,1787032773.0167267,192585.0553106,0.18497249999199994,automation_config,,"{""safety_distance_m"":0.12,""pose_abort_timeout_s"":1.2,""close_pose_timeout_s"":0.45,""close_pose_distance_m"":0.35,""stall_timeout_s"":6.0,""network_abort_timeout_s"":120.0,""scenario_direction"":""forward"",""requested_direction"":""forward"",""positioning_costs"":{""forward_m"":0.018555723838989114,""reverse_m"":1.6147151343211161},""robots"":[{""robot_id"":3,""start"":[1.0,0.625],""goal"":[0.2,0.625]},{""robot_id"":2,""start"":[0.2,0.625],""goal"":[1.0,0.625]}]}"
2026-08-18T05:59:33.016+00:00,1787032773.0167267,192585.055333,0.1849948999879416,scenario_started,,"{""scenario"":""cruce_2"",""condition"":""proposed_final"",""replicate"":10,""direction"":""forward"",""robots"":[3,2],""specifications"":[{""robot_id"":3,""start"":[1.0,0.625],""goal"":[0.2,0.625]},{""robot_id"":2,""start"":[0.2,0.625],""goal"":[1.0,0.625]}]}"
2026-08-18T05:59:33.016+00:00,1787032773.0167267,192585.0553912,0.18505309999454767,target_assigned,3,"{""x"":0.2,""y"":0.625,""path_points"":2,""pose_available"":true}"
2026-08-18T05:59:33.016+00:00,1787032773.0167267,192585.0554173,0.18507919998955913,target_assigned,2,"{""x"":1.0,""y"":0.625,""path_points"":2,""pose_available"":true}"
2026-08-18T05:59:33.017+00:00,1787032773.0177264,192585.0557067,0.1853685999813024,safety_pose_lost,1,{}
2026-08-18T05:59:33.134+00:00,1787032773.1345062,192585.1727949,0.3024567999818828,safety_pose_lost,10,{}
2026-08-18T05:59:35.174+00:00,1787032775.1748443,192587.2132089,2.3428707999992184,state_transition,3,"{""from"":""ORIENT"",""to"":""RUN"",""controller_mode"":""apf_fsm""}"
2026-08-18T05:59:37.845+00:00,1787032777.8458507,192589.883913,5.01357489998918,state_transition,2,"{""from"":""ORIENT"",""to"":""RUN"",""controller_mode"":""apf_fsm""}"
2026-08-18T05:59:40.372+00:00,1787032780.3728147,192592.411124,7.54078589999699,state_transition,2,"{""from"":""RUN"",""to"":""AVOID"",""controller_mode"":""apf_fsm""}"
2026-08-18T05:59:40.373+00:00,1787032780.3738189,192592.4120106,7.5416724999959115,state_transition,3,"{""from"":""RUN"",""to"":""AVOID"",""controller_mode"":""apf_fsm""}"
2026-08-18T05:59:45.728+00:00,1787032785.7286556,192597.7664402,12.896102099999553,state_transition,2,"{""from"":""AVOID"",""to"":""RUN"",""controller_mode"":""apf_fsm""}"
2026-08-18T05:59:45.731+00:00,1787032785.7311714,192597.7686473,12.898309199983487,state_transition,3,"{""from"":""AVOID"",""to"":""RUN"",""controller_mode"":""apf_fsm""}"
