wall_time_iso,t_wall,t_perf,session_elapsed_s,stage,robot_id,seq,left_cmd,right_cmd,requested_delay_ms,actual_delay_ms,scheduled_perf,sent_perf,ack_perf,rtt_ms,esp_rx_ms,duplicate,ack_requested,success,error
2026-08-18T02:50:22.374+00:00,1787021422.3747153,181234.7509692,0.2368121999897994,send_error,1,5,0,0,0.0,0.0,181234.7509502,,,,,,,0,robot_not_discovered
2026-08-18T02:50:22.553+00:00,1787021422.5534556,181234.9288882,0.4147311999986414,sent,2,6,35,-35,0.0,0.0,181234.9284098,181234.9284873,,,,,0,1,
2026-08-18T02:50:22.553+00:00,1787021422.5534556,181234.9294375,0.415280499990331,sent,3,7,0,0,0.0,0.0,181234.9289638,181234.928969,,,,,0,1,
2026-08-18T02:50:22.553+00:00,1787021422.5534556,181234.9295258,0.4153687999933027,send_error,10,8,0,0,0.0,0.0,181234.9295226,,,,,,,0,robot_not_discovered
2026-08-18T02:50:22.756+00:00,1787021422.756182,181235.1317186,0.6175615999964066,send_error,1,9,0,0,0.0,0.0,181235.1316994,,,,,,,0,robot_not_discovered
2026-08-18T02:50:22.767+00:00,1787021422.767192,181235.1426133,0.6284563000081107,sent,2,10,35,-35,0.0,0.0,181235.141956,181235.1421252,,,,,0,1,
2026-08-18T02:50:22.768+00:00,1787021422.7681794,181235.1436791,0.629522100003669,sent,3,11,35,-35,0.0,0.0,181235.1432803,181235.1433482,,,,,0,1,
2026-08-18T02:50:22.768+00:00,1787021422.7681794,181235.1437337,0.6295767000119668,send_error,10,12,0,0,0.0,0.0,181235.1437303,,,,,,,0,robot_not_discovered
2026-08-18T02:50:22.946+00:00,1787021422.9467163,181235.3221752,0.8080182000121567,send_error,1,13,0,0,0.0,0.0,181235.3221623,,,,,,,0,robot_not_discovered
2026-08-18T02:50:22.953+00:00,1787021422.9537141,181235.3294063,0.8152493000088725,sent,2,14,35,-35,0.0,0.0,181235.3289136,181235.3290289,,,,,0,1,
2026-08-18T02:50:22.953+00:00,1787021422.9537141,181235.3300669,0.8159099000040442,sent,3,15,35,-35,0.0,0.0,181235.3298104,181235.3298853,,,,,0,1,
2026-08-18T02:50:22.953+00:00,1787021422.9537141,181235.3300996,0.8159425999911036,send_error,10,16,0,0,0.0,0.0,181235.3300967,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.123+00:00,1787021423.1235404,181235.4999071,0.9857500999933109,send_error,1,17,0,0,0.0,0.0,181235.4998916,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.129+00:00,1787021423.1295395,181235.5051577,0.9910007000144105,sent,2,18,35,-35,0.0,0.0,181235.5044163,181235.5045015,,,,,0,1,
2026-08-18T02:50:23.131+00:00,1787021423.1310945,181235.506916,0.9927590000152122,sent,3,19,35,-35,0.0,0.0,181235.5062881,181235.5064519,,,,,0,1,
2026-08-18T02:50:23.131+00:00,1787021423.1310945,181235.5069773,0.9928203000163194,send_error,10,20,0,0,0.0,0.0,181235.5069725,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.292+00:00,1787021423.2926965,181235.6685871,1.1544300999958068,send_error,1,21,0,0,0.0,0.0,181235.6685747,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.299+00:00,1787021423.2997155,181235.6752902,1.1611331999883987,sent,2,22,35,-35,0.0,0.0,181235.6748136,181235.6749759,,,,,0,1,
2026-08-18T02:50:23.300+00:00,1787021423.3007133,181235.6763677,1.162210700014839,sent,3,23,35,-35,0.0,0.0,181235.6761428,181235.676232,,,,,0,1,
2026-08-18T02:50:23.300+00:00,1787021423.3007133,181235.6764021,1.162245100014843,send_error,10,24,0,0,0.0,0.0,181235.6763994,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.489+00:00,1787021423.4892297,181235.8650842,1.3509271999937482,send_error,1,25,0,0,0.0,0.0,181235.8650742,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.498+00:00,1787021423.4982388,181235.8743515,1.3601945000118576,sent,2,26,18,-18,0.0,0.0,181235.8733327,181235.8737995,,,,,0,1,
2026-08-18T02:50:23.501+00:00,1787021423.501824,181235.8773162,1.3631592000019737,sent,3,27,35,-35,0.0,0.0,181235.8760325,181235.8763553,,,,,0,1,
2026-08-18T02:50:23.501+00:00,1787021423.501824,181235.8773881,1.363231099996483,send_error,10,28,0,0,0.0,0.0,181235.8773847,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.679+00:00,1787021423.6795292,181236.0552722,1.5411152000015136,send_error,1,29,0,0,0.0,0.0,181236.0552519,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.685+00:00,1787021423.6855297,181236.0615194,1.5473624000151176,sent,2,30,18,-18,0.0,0.0,181236.0604469,181236.0604924,,,,,0,1,
2026-08-18T02:50:23.687+00:00,1787021423.6875288,181236.0631154,1.5489584000024479,sent,3,31,35,-35,0.0,0.0,181236.0626689,181236.0627906,,,,,0,1,
2026-08-18T02:50:23.687+00:00,1787021423.6875288,181236.0631662,1.5490092000109144,send_error,10,32,0,0,0.0,0.0,181236.0631629,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.872+00:00,1787021423.8721077,181236.2478541,1.733697099989513,send_error,1,33,0,0,0.0,0.0,181236.2478188,,,,,,,0,robot_not_discovered
2026-08-18T02:50:23.882+00:00,1787021423.8821049,181236.2576453,1.7434883000096306,sent,2,34,21,-21,0.0,0.0,181236.2571857,181236.2573482,,,,,0,1,
2026-08-18T02:50:23.883+00:00,1787021423.8831027,181236.2586959,1.744538900005864,sent,3,35,35,-35,0.0,0.0,181236.2582449,181236.2583589,,,,,0,1,
2026-08-18T02:50:23.883+00:00,1787021423.8831027,181236.2587618,1.744604800012894,send_error,10,36,0,0,0.0,0.0,181236.2587586,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.049+00:00,1787021424.04964,181236.4257864,1.9116294000123162,send_error,1,37,0,0,0.0,0.0,181236.4257171,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.060+00:00,1787021424.0606174,181236.4365071,1.9223501000087708,sent,2,38,24,18,0.0,0.0,181236.4350822,181236.4354041,,,,,0,1,
2026-08-18T02:50:24.062+00:00,1787021424.0625954,181236.4383431,1.9241860999900382,sent,3,39,35,-35,0.0,0.0,181236.4378905,181236.4380647,,,,,0,1,
2026-08-18T02:50:24.062+00:00,1787021424.0625954,181236.4384284,1.9242713999992702,send_error,10,40,0,0,0.0,0.0,181236.4384247,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.229+00:00,1787021424.2295089,181236.6052476,2.0910906000062823,send_error,1,41,0,0,0.0,0.0,181236.6052312,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.237+00:00,1787021424.2375078,181236.6130421,2.0988851000147406,sent,2,42,36,18,0.0,0.0,181236.6122505,181236.612296,,,,,0,1,
2026-08-18T02:50:24.238+00:00,1787021424.238506,181236.6143072,2.1001502000144683,sent,3,43,25,-25,0.0,0.0,181236.6141358,181236.6142206,,,,,0,1,
2026-08-18T02:50:24.238+00:00,1787021424.238506,181236.6143396,2.1001825999992434,send_error,10,44,0,0,0.0,0.0,181236.614337,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.414+00:00,1787021424.4147737,181236.7903916,2.2762345999944955,send_error,1,45,0,0,0.0,0.0,181236.7903166,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.423+00:00,1787021424.4238853,181236.7997583,2.285601300012786,sent,2,46,40,18,0.0,0.0,181236.7993844,181236.7995041,,,,,0,1,
2026-08-18T02:50:24.424+00:00,1787021424.4248857,181236.80038,2.286223000002792,sent,3,47,18,-18,0.0,0.0,181236.800164,181236.8002502,,,,,0,1,
2026-08-18T02:50:24.424+00:00,1787021424.4248857,181236.8004172,2.286260199995013,send_error,10,48,0,0,0.0,0.0,181236.8004147,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.575+00:00,1787021424.5752046,181236.9506634,2.4365064000012353,send_error,1,49,0,0,0.0,0.0,181236.9506493,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.580+00:00,1787021424.5802033,181236.9555879,2.4414309000130743,sent,2,50,40,18,0.0,0.0,181236.9552485,181236.9553797,,,,,0,1,
2026-08-18T02:50:24.580+00:00,1787021424.5802033,181236.9564482,2.442291200015461,sent,3,51,35,-34,0.0,0.0,181236.956084,181236.9561856,,,,,0,1,
2026-08-18T02:50:24.580+00:00,1787021424.5802033,181236.9565189,2.442361900000833,send_error,10,52,0,0,0.0,0.0,181236.9565154,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.757+00:00,1787021424.7571762,181237.132842,2.6186849999940023,send_error,1,53,0,0,0.0,0.0,181237.1328296,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.761+00:00,1787021424.7617385,181237.1371952,2.623038199992152,sent,2,54,41,18,0.0,0.0,181237.1363208,181237.136483,,,,,0,1,
2026-08-18T02:50:24.762+00:00,1787021424.7628741,181237.138286,2.6241290000034496,sent,3,55,26,18,0.0,0.0,181237.1379281,181237.1380619,,,,,0,1,
2026-08-18T02:50:24.762+00:00,1787021424.7628741,181237.1383307,2.6241736999945715,send_error,10,56,0,0,0.0,0.0,181237.138328,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.896+00:00,1787021424.8968234,181237.2729096,2.758752599998843,send_error,1,57,0,0,0.0,0.0,181237.2728996,,,,,,,0,robot_not_discovered
2026-08-18T02:50:24.902+00:00,1787021424.9024737,181237.278841,2.764683999994304,sent,2,58,41,26,0.0,0.0,181237.2785315,181237.278625,,,,,0,1,
2026-08-18T02:50:24.904+00:00,1787021424.9044728,181237.2800034,2.7658463999978267,sent,3,59,36,18,0.0,0.0,181237.2798334,181237.2799346,,,,,0,1,
2026-08-18T02:50:24.904+00:00,1787021424.9044728,181237.2800318,2.7658748000103515,send_error,10,60,0,0,0.0,0.0,181237.2800293,,,,,,,0,robot_not_discovered
2026-08-18T02:50:25.076+00:00,1787021425.076635,181237.4526163,2.938459299999522,send_error,1,61,0,0,0.0,0.0,181237.4525963,,,,,,,0,robot_not_discovered
2026-08-18T02:50:25.082+00:00,1787021425.0827143,181237.4586736,2.9445165999932215,sent,2,62,36,33,0.0,0.0,181237.4581181,181237.4582745,,,,,0,1,
2026-08-18T02:50:25.083+00:00,1787021425.0837138,181237.4593421,2.94518509999034,sent,3,63,38,31,0.0,0.0,181237.459126,181237.4592311,,,,,0,1,
2026-08-18T02:50:25.083+00:00,1787021425.0837138,181237.4593739,2.94521689999965,send_error,10,64,0,0,0.0,0.0,181237.4593712,,,,,,,0,robot_not_discovered
2026-08-18T02:50:25.247+00:00,1787021425.2472694,181237.6228479,3.1086909000005107,send_error,1,65,0,0,0.0,0.0,181237.6228155,,,,,,,0,robot_not_discovered
2026-08-18T02:50:25.263+00:00,1787021425.2630353,181237.6387175,3.1245605000003707,sent,2,66,34,35,0.0,0.0,181237.6383136,181237.6384633,,,,,0,1,
2026-08-18T02:50:25.263+00:00,1787021425.2630353,181237.6393328,3.1251757999998517,sent,3,67,43,26,0.0,0.0,181237.6391683,181237.6392617,,,,,0,1,
