wall_time_iso,t_wall,t_perf,session_elapsed_s,stage,robot_id,seq,left_cmd,right_cmd,requested_delay_ms,actual_delay_ms,scheduled_perf,sent_perf,ack_perf,rtt_ms,esp_rx_ms,duplicate,ack_requested,success,error
2026-08-18T02:32:32.217+00:00,1787020352.2173376,180164.6068206,0.1634994999913033,send_error,1,471,0,0,0.0,0.0,180164.6068141,,,,,,,0,robot_not_discovered
2026-08-18T02:32:32.322+00:00,1787020352.3221016,180164.711337,0.26801589998649433,sent,2,472,35,-35,0.0,0.0,180164.7110656,180164.7111644,,,,,0,1,
2026-08-18T02:32:32.323+00:00,1787020352.323515,180164.7130005,0.2696793999930378,sent,3,473,0,70,0.0,0.0,180164.7126387,180164.7127571,,,,,0,1,
2026-08-18T02:32:32.323+00:00,1787020352.323515,180164.7130638,0.26974270000937395,send_error,10,474,0,0,0.0,0.0,180164.7130601,,,,,,,0,robot_not_discovered
2026-08-18T02:32:32.456+00:00,1787020352.4565017,180164.8459322,0.40261109999846667,send_error,1,475,0,0,0.0,0.0,180164.8459064,,,,,,,0,robot_not_discovered
2026-08-18T02:32:32.460+00:00,1787020352.460485,180164.8500263,0.40670520000276156,sent,2,476,35,-35,0.0,0.0,180164.8498082,180164.8498945,,,,,0,1,
2026-08-18T02:32:32.461+00:00,1787020352.4618833,180164.8511459,0.407824800000526,sent,3,477,26,43,0.0,0.0,180164.850853,180164.8510137,,,,,0,1,
2026-08-18T02:32:32.461+00:00,1787020352.4618833,180164.8511949,0.4078737999952864,send_error,10,478,0,0,0.0,0.0,180164.8511919,,,,,,,0,robot_not_discovered
2026-08-18T02:32:32.590+00:00,1787020352.5900893,180164.9788849,0.5355637999891769,send_error,1,479,0,0,0.0,0.0,180164.9788754,,,,,,,0,robot_not_discovered
2026-08-18T02:32:32.594+00:00,1787020352.594493,180164.9840199,0.5406988000031561,sent,2,480,35,-35,0.0,0.0,180164.9835307,180164.9837548,,,,,0,1,
2026-08-18T02:32:32.595+00:00,1787020352.5955746,180164.9848313,0.5415102000115439,sent,3,481,26,43,0.0,0.0,180164.9846515,180164.9847492,,,,,0,1,
2026-08-18T02:32:32.595+00:00,1787020352.5955746,180164.9848843,0.5415632000076585,send_error,10,482,0,0,0.0,0.0,180164.9848816,,,,,,,0,robot_not_discovered
2026-08-18T02:32:32.735+00:00,1787020352.7353787,180165.1243902,0.6810691000137012,send_error,1,483,0,0,0.0,0.0,180165.1243696,,,,,,,0,robot_not_discovered
2026-08-18T02:32:32.741+00:00,1787020352.7413833,180165.1305998,0.6872787000029348,sent,2,484,35,-35,0.0,0.0,180165.1300948,180165.1302334,,,,,0,1,
2026-08-18T02:32:32.742+00:00,1787020352.742375,180165.1310967,0.6877756000030786,sent,3,485,29,40,0.0,0.0,180165.1309284,180165.131015,,,,,0,1,
2026-08-18T02:32:32.742+00:00,1787020352.742375,180165.1311274,0.6878063000040129,send_error,10,486,0,0,0.0,0.0,180165.1311251,,,,,,,0,robot_not_discovered
2026-08-18T02:32:32.879+00:00,1787020352.8793182,180165.268111,0.8247899000125472,send_error,1,487,0,0,0.0,0.0,180165.2680762,,,,,,,0,robot_not_discovered
2026-08-18T02:32:32.883+00:00,1787020352.8833945,180165.2721153,0.8287942000024486,sent,2,488,35,-35,0.0,0.0,180165.2718791,180165.271945,,,,,0,1,
2026-08-18T02:32:32.883+00:00,1787020352.8833945,180165.2725685,0.8292473999899812,sent,3,489,31,38,0.0,0.0,180165.2724084,180165.272481,,,,,0,1,
2026-08-18T02:32:32.883+00:00,1787020352.8833945,180165.2725999,0.8292787999962457,send_error,10,490,0,0,0.0,0.0,180165.2725974,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.015+00:00,1787020353.0158074,180165.4046457,0.9613246000080835,send_error,1,491,0,0,0.0,0.0,180165.4046371,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.018+00:00,1787020353.0184593,180165.4097707,0.9664496000041254,sent,2,492,35,-35,0.0,0.0,180165.4093163,180165.4095609,,,,,0,1,
2026-08-18T02:32:33.018+00:00,1787020353.0184593,180165.4103537,0.967032599990489,sent,3,493,39,30,0.0,0.0,180165.4101993,180165.4102738,,,,,0,1,
2026-08-18T02:32:33.018+00:00,1787020353.0184593,180165.4103829,0.9670618000091054,send_error,10,494,0,0,0.0,0.0,180165.4103805,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.157+00:00,1787020353.1572962,180165.5465634,1.1032423000142444,send_error,1,495,0,0,0.0,0.0,180165.5465538,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.161+00:00,1787020353.1612954,180165.550244,1.10692290001316,sent,2,496,35,-35,0.0,0.0,180165.5499294,180165.5500856,,,,,0,1,
2026-08-18T02:32:33.161+00:00,1787020353.1612954,180165.5509436,1.1076225000142585,sent,3,497,41,28,0.0,0.0,180165.5507975,180165.5508727,,,,,0,1,
2026-08-18T02:32:33.162+00:00,1787020353.1622922,180165.5509706,1.1076494999870192,send_error,10,498,0,0,0.0,0.0,180165.5509683,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.295+00:00,1787020353.295439,180165.6847188,1.241397700010566,send_error,1,499,0,0,0.0,0.0,180165.6846961,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.299+00:00,1787020353.2995145,180165.6887193,1.2453982000006363,sent,2,500,35,-35,0.0,0.0,180165.6884909,180165.6886093,,,,,0,1,
2026-08-18T02:32:33.299+00:00,1787020353.2995145,180165.689147,1.245825899997726,sent,3,501,37,32,0.0,0.0,180165.6890009,180165.6890638,,,,,0,1,
2026-08-18T02:32:33.299+00:00,1787020353.2995145,180165.6891762,1.2458550999872386,send_error,10,502,0,0,0.0,0.0,180165.6891737,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.430+00:00,1787020353.4306753,180165.820072,1.376750900002662,send_error,1,503,0,0,0.0,0.0,180165.8200593,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.435+00:00,1787020353.435183,180165.8263321,1.3830109999980778,sent,2,504,34,-34,0.0,0.0,180165.8260026,180165.8261321,,,,,0,1,
2026-08-18T02:32:33.435+00:00,1787020353.435183,180165.8268098,1.3834886999975424,sent,3,505,35,34,0.0,0.0,180165.8266485,180165.8267243,,,,,0,1,
2026-08-18T02:32:33.435+00:00,1787020353.435183,180165.8268389,1.3835177999862935,send_error,10,506,0,0,0.0,0.0,180165.8268363,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.560+00:00,1787020353.560163,180165.9548676,1.5115464999980759,send_error,1,507,0,0,0.0,0.0,180165.9548551,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.567+00:00,1787020353.5676932,180165.9604112,1.5170901000092272,sent,2,508,18,-18,0.0,0.0,180165.9601456,180165.9602395,,,,,0,1,
2026-08-18T02:32:33.567+00:00,1787020353.5676932,180165.9608788,1.5175576999899931,sent,3,509,36,33,0.0,0.0,180165.9607123,180165.9607985,,,,,0,1,
2026-08-18T02:32:33.567+00:00,1787020353.5676932,180165.9609089,1.5175877999863587,send_error,10,510,0,0,0.0,0.0,180165.9609063,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.710+00:00,1787020353.7100334,180166.0995678,1.656246700003976,send_error,1,511,0,0,0.0,0.0,180166.0995384,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.715+00:00,1787020353.7155924,180166.1045955,1.6612743999867234,sent,2,512,27,-18,0.0,0.0,180166.1043706,180166.1044941,,,,,0,1,
2026-08-18T02:32:33.715+00:00,1787020353.7155924,180166.1050341,1.6617130000086036,sent,3,513,35,34,0.0,0.0,180166.1049093,180166.1049722,,,,,0,1,
2026-08-18T02:32:33.715+00:00,1787020353.7155924,180166.105064,1.6617429000034463,send_error,10,514,0,0,0.0,0.0,180166.1050616,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.859+00:00,1787020353.8595395,180166.2490436,1.8057224999938626,send_error,1,515,0,0,0.0,0.0,180166.2490258,,,,,,,0,robot_not_discovered
2026-08-18T02:32:33.866+00:00,1787020353.8668044,180166.256234,1.8129129000008106,sent,2,516,32,18,0.0,0.0,180166.2557239,180166.2558979,,,,,0,1,
2026-08-18T02:32:33.868+00:00,1787020353.8687913,180166.2575292,1.814208099996904,sent,3,517,32,37,0.0,0.0,180166.2572817,180166.2573855,,,,,0,1,
2026-08-18T02:32:33.868+00:00,1787020353.8687913,180166.2575669,1.814245799992932,send_error,10,518,0,0,0.0,0.0,180166.2575636,,,,,,,0,robot_not_discovered
2026-08-18T02:32:34.004+00:00,1787020354.004541,180166.3932696,1.949948499997845,send_error,1,519,0,0,0.0,0.0,180166.393262,,,,,,,0,robot_not_discovered
2026-08-18T02:32:34.007+00:00,1787020354.0075345,180166.3970803,1.9537591999978758,sent,2,520,38,29,0.0,0.0,180166.3968053,180166.3969084,,,,,0,1,
2026-08-18T02:32:34.008+00:00,1787020354.0085347,180166.3975558,1.9542347000096925,sent,3,521,30,39,0.0,0.0,180166.3973938,180166.3974785,,,,,0,1,
2026-08-18T02:32:34.008+00:00,1787020354.0085347,180166.3975884,1.9542672999959905,send_error,10,522,0,0,0.0,0.0,180166.3975857,,,,,,,0,robot_not_discovered
2026-08-18T02:32:34.140+00:00,1787020354.1409326,180166.5297234,2.086402299988549,send_error,1,523,0,0,0.0,0.0,180166.5297134,,,,,,,0,robot_not_discovered
2026-08-18T02:32:34.144+00:00,1787020354.144597,180166.5340007,2.0906795999908354,sent,2,524,31,38,0.0,0.0,180166.5337204,180166.5338359,,,,,0,1,
2026-08-18T02:32:34.145+00:00,1787020354.1455965,180166.5344694,2.091148300009081,sent,3,525,32,37,0.0,0.0,180166.5343086,180166.5343812,,,,,0,1,
2026-08-18T02:32:34.145+00:00,1787020354.1455965,180166.5344995,2.0911784000054467,send_error,10,526,0,0,0.0,0.0,180166.534497,,,,,,,0,robot_not_discovered
2026-08-18T02:32:34.276+00:00,1787020354.2761676,180166.665046,2.2217249000095762,send_error,1,527,0,0,0.0,0.0,180166.6650361,,,,,,,0,robot_not_discovered
