wall_time_iso,t_wall,t_perf,session_elapsed_s,stage,robot_id,seq,left_cmd,right_cmd,requested_delay_ms,actual_delay_ms,scheduled_perf,sent_perf,ack_perf,rtt_ms,esp_rx_ms,duplicate,ack_requested,success,error
2026-08-18T06:13:24.209+00:00,1787033604.209307,193416.2261377,0.16694180000922643,send_error,1,5,0,0,0.0,0.0,193416.226131,,,,,,,0,robot_not_discovered
2026-08-18T06:13:24.340+00:00,1787033604.3401856,193416.3565972,0.2974013000202831,queued,2,6,35,-35,100.0,,193416.3564646,,,,,,,1,
2026-08-18T06:13:24.340+00:00,1787033604.3401856,193416.3570547,0.29785880001145415,sent,3,7,0,0,0.0,0.0,193416.3566426,193416.3566456,,,,,0,1,
2026-08-18T06:13:24.340+00:00,1787033604.3401856,193416.3570933,0.2978974000143353,send_error,10,8,0,0,0.0,0.0,193416.3570904,,,,,,,0,robot_not_discovered
2026-08-18T06:13:24.451+00:00,1787033604.451429,193416.4674885,0.4082926000119187,sent,2,6,35,-35,100.0,109.87280000699684,193416.3564646,193416.4663862,,,,,0,1,
2026-08-18T06:13:24.469+00:00,1787033604.4699628,193416.4864269,0.42723100000876,send_error,1,9,0,0,0.0,0.0,193416.4864017,,,,,,,0,robot_not_discovered
2026-08-18T06:13:24.477+00:00,1787033604.4770792,193416.4932773,0.4340814000170212,queued,2,10,35,-35,100.0,,193416.4930173,,,,,,,1,
2026-08-18T06:13:24.478+00:00,1787033604.4780784,193416.4945353,0.43533940002089366,sent,3,11,0,0,0.0,0.0,193416.4933806,193416.4933916,,,,,0,1,
2026-08-18T06:13:24.478+00:00,1787033604.4780784,193416.494634,0.43543810001574457,send_error,10,12,0,0,0.0,0.0,193416.4946305,,,,,,,0,robot_not_discovered
2026-08-18T06:13:24.581+00:00,1787033604.5818415,193416.5981036,0.5389077000145335,sent,2,10,35,-35,100.0,103.5441999847535,193416.4930173,193416.5966024,,,,,0,1,
2026-08-18T06:13:24.647+00:00,1787033604.6473763,193416.6636493,0.6044534000102431,send_error,1,13,0,0,0.0,0.0,193416.6635877,,,,,,,0,robot_not_discovered
2026-08-18T06:13:24.658+00:00,1787033604.6588755,193416.67568,0.6164840999990702,queued,2,14,35,-35,100.0,,193416.6749985,,,,,,,1,
2026-08-18T06:13:24.660+00:00,1787033604.6603816,193416.6764485,0.6172526000009384,sent,3,15,0,0,0.0,0.0,193416.6758074,193416.6758142,,,,,0,1,
2026-08-18T06:13:24.660+00:00,1787033604.6603816,193416.6765299,0.6173340000095777,send_error,10,16,0,0,0.0,0.0,193416.6765262,,,,,,,0,robot_not_discovered
2026-08-18T06:13:24.768+00:00,1787033604.7680306,193416.7845253,0.7253294000111055,sent,2,14,35,-35,100.0,109.12049998296425,193416.6749985,193416.784129,,,,,0,1,
2026-08-18T06:13:24.808+00:00,1787033604.808795,193416.8254664,0.766270500025712,send_error,1,17,0,0,0.0,0.0,193416.8254209,,,,,,,0,robot_not_discovered
2026-08-18T06:13:24.823+00:00,1787033604.8236792,193416.8397682,0.7805723000201397,queued,2,18,35,-35,100.0,,193416.8396515,,,,,,,1,
