wall_time_iso,t_wall,t_perf,session_elapsed_s,stage,robot_id,seq,left_cmd,right_cmd,requested_delay_ms,actual_delay_ms,scheduled_perf,sent_perf,ack_perf,rtt_ms,esp_rx_ms,duplicate,ack_requested,success,error
2026-08-18T02:36:50.349+00:00,1787020610.3494036,180422.7349389,0.15683459999854676,send_error,1,5,0,0,0.0,0.0,180422.7349327,,,,,,,0,robot_not_discovered
2026-08-18T02:36:50.457+00:00,1787020610.4575171,180422.8431063,0.265002000000095,sent,2,6,-35,35,0.0,0.0,180422.842145,180422.8422461,,,,,0,1,
2026-08-18T02:36:50.459+00:00,1787020610.4594343,180422.8449449,0.26684060000116006,sent,3,7,-35,35,0.0,0.0,180422.8444686,180422.8445757,,,,,0,1,
2026-08-18T02:36:50.459+00:00,1787020610.4594343,180422.8450311,0.2669268000172451,send_error,10,8,0,0,0.0,0.0,180422.8450284,,,,,,,0,robot_not_discovered
2026-08-18T02:36:50.580+00:00,1787020610.5804548,180422.9667663,0.38866200001211837,send_error,1,9,0,0,0.0,0.0,180422.9667567,,,,,,,0,robot_not_discovered
2026-08-18T02:36:50.585+00:00,1787020610.5851645,180422.9712956,0.3931913000124041,sent,2,10,-35,35,0.0,0.0,180422.9709918,180422.9710663,,,,,0,1,
2026-08-18T02:36:50.586+00:00,1787020610.5861707,180422.9718756,0.393771300005028,sent,3,11,-35,35,0.0,0.0,180422.9716489,180422.9717151,,,,,0,1,
2026-08-18T02:36:50.586+00:00,1787020610.5861707,180422.9719074,0.39380310001433827,send_error,10,12,0,0,0.0,0.0,180422.9719042,,,,,,,0,robot_not_discovered
2026-08-18T02:36:50.734+00:00,1787020610.734517,180423.1204054,0.5423011000093538,send_error,1,13,0,0,0.0,0.0,180423.1203826,,,,,,,0,robot_not_discovered
2026-08-18T02:36:50.747+00:00,1787020610.7470691,180423.1334583,0.5553540000109933,sent,2,14,-35,35,0.0,0.0,180423.1330574,180423.1331788,,,,,0,1,
2026-08-18T02:36:50.748+00:00,1787020610.748087,180423.1343458,0.5562415000167675,sent,3,15,-35,35,0.0,0.0,180423.1339394,180423.1340639,,,,,0,1,
2026-08-18T02:36:50.748+00:00,1787020610.748087,180423.1343965,0.5562922000244725,send_error,10,16,0,0,0.0,0.0,180423.1343939,,,,,,,0,robot_not_discovered
