wall_time_iso,t_wall,t_perf,session_elapsed_s,stage,robot_id,seq,left_cmd,right_cmd,requested_delay_ms,actual_delay_ms,scheduled_perf,sent_perf,ack_perf,rtt_ms,esp_rx_ms,duplicate,ack_requested,success,error
2026-08-18T06:23:06.029+00:00,1787034186.0290442,193998.0329166,0.17104509999626316,send_error,1,5,0,0,0.0,0.0,193998.0328846,,,,,,,0,robot_not_discovered
2026-08-18T06:23:06.145+00:00,1787034186.1459281,193998.1492529,0.2873814000049606,queued,2,6,35,-35,150.0,,193998.1491445,,,,,,,1,
2026-08-18T06:23:06.145+00:00,1787034186.1459281,193998.1499022,0.28803070000139996,sent,3,7,0,0,0.0,0.0,193998.1492863,193998.1492906,,,,,0,1,
2026-08-18T06:23:06.145+00:00,1787034186.1459281,193998.1499743,0.28810279999743216,send_error,10,8,0,0,0.0,0.0,193998.1499705,,,,,,,0,robot_not_discovered
2026-08-18T06:23:06.280+00:00,1787034186.2806654,193998.2840578,0.4221862999838777,send_error,1,9,0,0,0.0,0.0,193998.2840321,,,,,,,0,robot_not_discovered
2026-08-18T06:23:06.284+00:00,1787034186.2848058,193998.2882664,0.42639489998691715,queued,2,10,35,-35,150.0,,193998.2881748,,,,,,,1,
2026-08-18T06:23:06.284+00:00,1787034186.2848058,193998.2886703,0.4267988000065088,sent,3,11,0,0,0.0,0.0,193998.2883016,193998.2883045,,,,,0,1,
2026-08-18T06:23:06.284+00:00,1787034186.2848058,193998.2887113,0.4268397999985609,send_error,10,12,0,0,0.0,0.0,193998.2887081,,,,,,,0,robot_not_discovered
2026-08-18T06:23:06.296+00:00,1787034186.2965515,193998.300513,0.4386414999898989,sent,2,6,35,-35,150.0,150.79710001009516,193998.1491445,193998.2999566,,,,,0,1,
2026-08-18T06:23:06.417+00:00,1787034186.4171026,193998.4211512,0.5592796999844722,send_error,1,13,0,0,0.0,0.0,193998.421118,,,,,,,0,robot_not_discovered
2026-08-18T06:23:06.424+00:00,1787034186.424175,193998.4282299,0.5663583999848925,queued,2,14,35,-35,150.0,,193998.4281988,,,,,,,1,
