wall_time_iso,t_wall,t_perf,session_elapsed_s,stage,robot_id,seq,left_cmd,right_cmd,requested_delay_ms,actual_delay_ms,scheduled_perf,sent_perf,ack_perf,rtt_ms,esp_rx_ms,duplicate,ack_requested,success,error
2026-08-18T01:56:36.526+00:00,1787018196.5261266,178008.9424914,0.17108669999288395,send_error,1,435,0,0,0.0,0.0,178008.9424847,,,,,,,0,robot_not_discovered
2026-08-18T01:56:36.623+00:00,1787018196.623529,178009.0427946,0.2713899000082165,sent,2,436,-35,35,0.0,0.0,178009.0425406,178009.042638,,,,,0,1,
2026-08-18T01:56:36.623+00:00,1787018196.623529,178009.0434022,0.27199750000727363,sent,3,437,35,-35,0.0,0.0,178009.0432525,178009.0433319,,,,,0,1,
2026-08-18T01:56:36.623+00:00,1787018196.623529,178009.0434285,0.272023800003808,send_error,10,438,0,0,0.0,0.0,178009.0434261,,,,,,,0,robot_not_discovered
2026-08-18T01:56:36.747+00:00,1787018196.747062,178009.1651449,0.3937402000010479,send_error,1,439,0,0,0.0,0.0,178009.1651343,,,,,,,0,robot_not_discovered
2026-08-18T01:56:36.755+00:00,1787018196.7554395,178009.1710051,0.3996004000073299,sent,2,440,-35,35,0.0,0.0,178009.1707816,178009.1709007,,,,,0,1,
2026-08-18T01:56:36.755+00:00,1787018196.7554395,178009.1717314,0.40032670000800863,sent,3,441,35,-35,0.0,0.0,178009.1715579,178009.1716453,,,,,0,1,
2026-08-18T01:56:36.755+00:00,1787018196.7554395,178009.1717732,0.4003685000061523,send_error,10,442,0,0,0.0,0.0,178009.1717703,,,,,,,0,robot_not_discovered
2026-08-18T01:56:36.878+00:00,1787018196.8784845,178009.2944766,0.5230718999810051,send_error,1,443,0,0,0.0,0.0,178009.2944656,,,,,,,0,robot_not_discovered
2026-08-18T01:56:36.883+00:00,1787018196.8834987,178009.2997458,0.5283410999982152,sent,2,444,-35,35,0.0,0.0,178009.2995649,178009.2996588,,,,,0,1,
2026-08-18T01:56:36.884+00:00,1787018196.8844898,178009.3004954,0.5290907000016887,sent,3,445,35,-35,0.0,0.0,178009.300159,178009.3002854,,,,,0,1,
2026-08-18T01:56:36.884+00:00,1787018196.8844898,178009.3005375,0.5291328000021167,send_error,10,446,0,0,0.0,0.0,178009.3005348,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.008+00:00,1787018197.0084555,178009.4244833,0.653078600007575,send_error,1,447,0,0,0.0,0.0,178009.4244739,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.015+00:00,1787018197.0154738,178009.4316476,0.6602428999904078,sent,2,448,-35,35,0.0,0.0,178009.4313933,178009.4315325,,,,,0,1,
2026-08-18T01:56:37.016+00:00,1787018197.0164924,178009.4321841,0.6607794000010472,sent,3,449,35,-35,0.0,0.0,178009.4320291,178009.4321026,,,,,0,1,
2026-08-18T01:56:37.016+00:00,1787018197.0164924,178009.432213,0.6608082999882754,send_error,10,450,0,0,0.0,0.0,178009.4322105,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.155+00:00,1787018197.1557071,178009.5714286,0.8000238999957219,send_error,1,451,0,0,0.0,0.0,178009.5714165,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.159+00:00,1787018197.1595755,178009.5752364,0.8038317000027746,sent,2,452,-35,35,0.0,0.0,178009.5749647,178009.5750789,,,,,0,1,
2026-08-18T01:56:37.159+00:00,1787018197.1595755,178009.5758654,0.8044606999901589,sent,3,453,35,-35,0.0,0.0,178009.5756423,178009.5757922,,,,,0,1,
2026-08-18T01:56:37.159+00:00,1787018197.1595755,178009.575894,0.8044893000042066,send_error,10,454,0,0,0.0,0.0,178009.5758916,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.278+00:00,1787018197.2786577,178009.6943024,0.9228976999875158,send_error,1,455,0,0,0.0,0.0,178009.6942909,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.285+00:00,1787018197.28581,178009.701359,0.9299542999942787,sent,2,456,-35,35,0.0,0.0,178009.7006065,178009.7010643,,,,,0,1,
2026-08-18T01:56:37.286+00:00,1787018197.2868114,178009.702233,0.9308282999845687,sent,3,457,35,-35,0.0,0.0,178009.7019893,178009.7020876,,,,,0,1,
2026-08-18T01:56:37.286+00:00,1787018197.2868114,178009.7022638,0.9308590999862645,send_error,10,458,0,0,0.0,0.0,178009.7022613,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.403+00:00,1787018197.4036088,178009.8190601,1.0476554000051692,send_error,1,459,0,0,0.0,0.0,178009.8190499,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.408+00:00,1787018197.4087017,178009.8241102,1.0527054999838583,sent,2,460,-35,35,0.0,0.0,178009.8237843,178009.823889,,,,,0,1,
2026-08-18T01:56:37.408+00:00,1787018197.4087017,178009.8248477,1.053442999982508,sent,3,461,35,-35,0.0,0.0,178009.8245591,178009.8246499,,,,,0,1,
2026-08-18T01:56:37.408+00:00,1787018197.4087017,178009.8248905,1.053485799988266,send_error,10,462,0,0,0.0,0.0,178009.8248876,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.529+00:00,1787018197.529661,178009.9457328,1.1743280999944545,send_error,1,463,0,0,0.0,0.0,178009.9457238,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.534+00:00,1787018197.5346973,178009.9502627,1.178857999999309,sent,2,464,-35,35,0.0,0.0,178009.9500081,178009.9500987,,,,,0,1,
2026-08-18T01:56:37.534+00:00,1787018197.5346973,178009.9507655,1.1793607999861706,sent,3,465,35,-35,0.0,0.0,178009.9506217,178009.9506906,,,,,0,1,
2026-08-18T01:56:37.534+00:00,1787018197.5346973,178009.9507912,1.17938650000724,send_error,10,466,0,0,0.0,0.0,178009.9507889,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.657+00:00,1787018197.657746,178010.0739091,1.3025043999950867,send_error,1,467,0,0,0.0,0.0,178010.0738993,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.661+00:00,1787018197.661734,178010.077504,1.3060992999817245,sent,2,468,-35,35,0.0,0.0,178010.0772684,178010.077358,,,,,0,1,
2026-08-18T01:56:37.661+00:00,1787018197.661734,178010.077964,1.3065592999919318,sent,3,469,35,-35,0.0,0.0,178010.0778042,178010.077871,,,,,0,1,
2026-08-18T01:56:37.661+00:00,1787018197.661734,178010.0779891,1.3065844000084326,send_error,10,470,0,0,0.0,0.0,178010.0779868,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.783+00:00,1787018197.7832525,178010.1987111,1.4273064000008162,send_error,1,471,0,0,0.0,0.0,178010.1986926,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.787+00:00,1787018197.7872403,178010.2029726,1.4315678999992087,sent,2,472,-26,26,0.0,0.0,178010.2027527,178010.2028759,,,,,0,1,
2026-08-18T01:56:37.787+00:00,1787018197.7872403,178010.20347,1.4320653000031598,sent,3,473,35,-35,0.0,0.0,178010.2032871,178010.2033802,,,,,0,1,
2026-08-18T01:56:37.787+00:00,1787018197.7872403,178010.2035212,1.4321164999855682,send_error,10,474,0,0,0.0,0.0,178010.2035179,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.916+00:00,1787018197.9168131,178010.33251,1.5611053000029642,send_error,1,475,0,0,0.0,0.0,178010.3324757,,,,,,,0,robot_not_discovered
2026-08-18T01:56:37.921+00:00,1787018197.9218092,178010.3373682,1.5659635000047274,sent,2,476,-26,26,0.0,0.0,178010.3369591,178010.3371186,,,,,0,1,
2026-08-18T01:56:37.922+00:00,1787018197.9227989,178010.3382697,1.5668650000006892,sent,3,477,35,-35,0.0,0.0,178010.3377682,178010.3381275,,,,,0,1,
2026-08-18T01:56:37.922+00:00,1787018197.9227989,178010.3383624,1.5669577000080608,send_error,10,478,0,0,0.0,0.0,178010.3383584,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.038+00:00,1787018198.0380723,178010.4535214,1.6821166999870911,send_error,1,479,0,0,0.0,0.0,178010.4535081,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.042+00:00,1787018198.042071,178010.458141,1.6867363000055775,sent,2,480,-26,26,0.0,0.0,178010.4578884,178010.4579753,,,,,0,1,
2026-08-18T01:56:38.043+00:00,1787018198.0430639,178010.4585946,1.6871898999961559,sent,3,481,35,-35,0.0,0.0,178010.4584524,178010.4585163,,,,,0,1,
2026-08-18T01:56:38.043+00:00,1787018198.0430639,178010.4586216,1.6872168999980204,send_error,10,482,0,0,0.0,0.0,178010.4586191,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.160+00:00,1787018198.1600385,178010.5758541,1.8044493999914266,send_error,1,483,0,0,0.0,0.0,178010.5758452,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.164+00:00,1787018198.1640368,178010.5801606,1.8087558999832254,sent,2,484,-30,30,0.0,0.0,178010.5797949,178010.5799213,,,,,0,1,
2026-08-18T01:56:38.165+00:00,1787018198.1650372,178010.5811858,1.8097810999897774,sent,3,485,30,-30,0.0,0.0,178010.5806623,178010.5810044,,,,,0,1,
2026-08-18T01:56:38.165+00:00,1787018198.1650372,178010.5812206,1.8098158999928273,send_error,10,486,0,0,0.0,0.0,178010.5812181,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.287+00:00,1787018198.287212,178010.7028758,1.9314710999897216,send_error,1,487,0,0,0.0,0.0,178010.7028666,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.294+00:00,1787018198.294971,178010.7109525,1.9395477999933064,sent,2,488,-26,26,0.0,0.0,178010.7103836,178010.7106868,,,,,0,1,
2026-08-18T01:56:38.295+00:00,1787018198.2959707,178010.7118052,1.9404004999960307,sent,3,489,26,-26,0.0,0.0,178010.7115821,178010.7116717,,,,,0,1,
2026-08-18T01:56:38.295+00:00,1787018198.2959707,178010.7118492,1.9404444999818224,send_error,10,490,0,0,0.0,0.0,178010.7118464,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.410+00:00,1787018198.4100804,178010.8259284,2.0545237000042107,send_error,1,491,0,0,0.0,0.0,178010.8259165,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.416+00:00,1787018198.4160802,178010.8315296,2.0601248999882955,sent,2,492,-26,26,0.0,0.0,178010.8312845,178010.8314019,,,,,0,1,
2026-08-18T01:56:38.416+00:00,1787018198.4160802,178010.8322356,2.060830900009023,sent,3,493,26,-26,0.0,0.0,178010.8320439,178010.832131,,,,,0,1,
2026-08-18T01:56:38.416+00:00,1787018198.4160802,178010.8322816,2.0608769000100438,send_error,10,494,0,0,0.0,0.0,178010.8322787,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.533+00:00,1787018198.5336885,178010.9499986,2.1785938999964856,send_error,1,495,0,0,0.0,0.0,178010.9499892,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.538+00:00,1787018198.538556,178010.9542739,2.182869199983543,sent,2,496,26,-26,0.0,0.0,178010.9538798,178010.9540157,,,,,0,1,
2026-08-18T01:56:38.539+00:00,1787018198.5395732,178010.9550084,2.1836036999884527,sent,3,497,26,-26,0.0,0.0,178010.9547584,178010.9548538,,,,,0,1,
2026-08-18T01:56:38.539+00:00,1787018198.5395732,178010.9550418,2.183637100009946,send_error,10,498,0,0,0.0,0.0,178010.9550392,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.662+00:00,1787018198.662509,178011.0781809,2.306776199984597,send_error,1,499,0,0,0.0,0.0,178011.0781527,,,,,,,0,robot_not_discovered
2026-08-18T01:56:38.666+00:00,1787018198.666629,178011.0829698,2.311565099982545,sent,2,500,-26,26,0.0,0.0,178011.0826529,178011.0827756,,,,,0,1,
2026-08-18T01:56:38.667+00:00,1787018198.667612,178011.0835579,2.3121532000077423,sent,3,501,26,-26,0.0,0.0,178011.0833877,178011.083461,,,,,0,1,
2026-08-18T01:56:38.667+00:00,1787018198.667612,178011.0835873,2.3121825999987777,send_error,10,502,0,0,0.0,0.0,178011.0835848,,,,,,,0,robot_not_discovered
