wall_time_iso,t_wall,t_perf,session_elapsed_s,frame_seq,frame_received_perf,frame_wait_ms,processing_ms,robot_id,detected,accepted,workspace_markers_seen,homography_valid,homography_age_ms,calibration_enabled,homography_mode,parallax_enabled,alignment_enabled,pose_filter_enabled,pixel_x,pixel_y,floor_x,floor_y,corrected_x,corrected_y,aligned_x,aligned_y,raw_yaw,x,y,yaw,pose_age_ms,cam_x,cam_y,cam_z
2026-08-18T02:49:25.180+00:00,1787021365.1808743,181177.5572005,0.23186650002026,70,181177.4582715,17.407799983629957,81.49650000268593,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.541417794915517,-0.2502338278307211,1.582056245667312
2026-08-18T02:49:25.180+00:00,1787021365.1808743,181177.5572433,0.23190929999691434,70,181177.4582715,17.407799983629957,81.49650000268593,2,1,1,4,1,0.0,1,estabilizada,1,1,1,727.0,180.75,0.616197407245636,1.0866141319274902,0.6119433454016641,1.0105635384623448,0.599082095401664,0.9991190384623448,1.4810056331368087,0.5995369017099257,1.0001482757246585,1.5115995975034155,0.0,0.541417794915517,-0.2502338278307211,1.582056245667312
2026-08-18T02:49:25.180+00:00,1787021365.1808743,181177.5572552,0.23192120000021532,70,181177.4582715,17.407799983629957,81.49650000268593,3,1,1,4,1,0.0,1,estabilizada,1,1,1,991.25,392.5,1.0307224988937378,0.6503492593765259,1.002886937750673,0.5991168976506858,0.990025687750673,0.5876723976506858,-0.7708609792609185,0.9896814482122307,0.5881280998547403,-0.794218182513532,0.0,0.541417794915517,-0.2502338278307211,1.582056245667312
2026-08-18T02:49:25.180+00:00,1787021365.1808743,181177.5572649,0.23193090001586825,70,181177.4582715,17.407799983629957,81.49650000268593,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.541417794915517,-0.2502338278307211,1.582056245667312
2026-08-18T02:49:25.324+00:00,1787021365.324351,181177.7010193,0.37568530000862665,74,181177.5949413,20.000999997137114,86.05270000407472,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414325807477954,-0.25023109879024197,1.5820645859543583
2026-08-18T02:49:25.324+00:00,1787021365.324351,181177.7010591,0.3757251000206452,74,181177.5949413,20.000999997137114,86.05270000407472,2,1,1,4,1,0.0,1,estabilizada,1,1,1,726.75,180.5,0.6157727837562561,1.087175726890564,0.6115437413200868,1.0110937417555115,0.5986824913200868,0.9996492417555115,1.5116111477059775,0.5995369017099257,1.0001482757246585,1.5115995975034155,0.0,0.5414325807477954,-0.25023109879024197,1.5820645859543583
2026-08-18T02:49:25.324+00:00,1787021365.324351,181177.7010711,0.3757370999956038,74,181177.5949413,20.000999997137114,86.05270000407472,3,1,1,4,1,0.0,1,estabilizada,1,1,1,991.25,392.5,1.0307228565216064,0.6503474116325378,1.0028882629085532,0.59911558035483,0.9900270129085531,0.5876710803548301,-0.7708633195906178,0.9896814482122307,0.5881280998547403,-0.794218182513532,0.0,0.5414325807477954,-0.25023109879024197,1.5820645859543583
2026-08-18T02:49:25.324+00:00,1787021365.324351,181177.7010812,0.3757472000143025,74,181177.5949413,20.000999997137114,86.05270000407472,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414325807477954,-0.25023109879024197,1.5820645859543583
2026-08-18T02:49:25.470+00:00,1787021365.4709682,181177.8476201,0.5222860999929253,79,181177.7587354,2.056199999060482,86.80419999291189,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414449523717317,-0.25022837747392096,1.5820730645872711
2026-08-18T02:49:25.470+00:00,1787021365.4709682,181177.8476613,0.5223273000156041,79,181177.7587354,2.056199999060482,86.80419999291189,2,1,1,4,1,0.0,1,estabilizada,1,1,1,727.0,180.5,0.6162148118019104,1.0871729850769043,0.6119613499995811,1.0110917184629789,0.599100099999581,0.9996472184629789,1.4810085934600041,0.5995369017099257,1.0001482757246585,1.5115995975034155,0.0,0.5414449523717317,-0.25022837747392096,1.5820730645872711
2026-08-18T02:49:25.470+00:00,1787021365.4709682,181177.8476726,0.5223386000143364,79,181177.7587354,2.056199999060482,86.80419999291189,3,1,1,4,1,0.0,1,estabilizada,1,1,1,991.5,392.0,1.0312622785568237,0.6512615084648132,1.0033978515948752,0.5999781059781826,0.9905366015948751,0.5885336059781826,-0.7426198004358119,0.9896814482122307,0.5881280998547403,-0.794218182513532,0.0,0.5414449523717317,-0.25022837747392096,1.5820730645872711
2026-08-18T02:49:25.470+00:00,1787021365.4709682,181177.8476821,0.5223480999993626,79,181177.7587354,2.056199999060482,86.80419999291189,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414449523717317,-0.25022837747392096,1.5820730645872711
2026-08-18T02:49:25.613+00:00,1787021365.61384,181177.9904715,0.665137500007404,83,181177.8981406,8.134999981848523,84.17070002178662,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414550858548091,-0.2502281716964369,1.5820800289353736
2026-08-18T02:49:25.613+00:00,1787021365.61384,181177.9905128,0.6651788000017405,83,181177.8981406,8.134999981848523,84.17070002178662,2,1,1,4,1,0.0,1,estabilizada,1,1,1,726.75,180.5,0.6157713532447815,1.0871778726577759,0.6115437137178491,1.0110966746207353,0.5986824637178492,0.9996521746207353,1.511614951943849,0.5995369017099257,1.0001482757246585,1.5115995975034155,0.0,0.5414550858548091,-0.2502281716964369,1.5820800289353736
2026-08-18T02:49:25.613+00:00,1787021365.61384,181177.9905235,0.665189499995904,83,181177.8981406,8.134999981848523,84.17070002178662,3,1,1,4,1,0.0,1,estabilizada,1,1,1,994.25,397.0,1.0344977378845215,0.6419418454170227,1.0064499540359797,0.5911888493159063,0.9935887040359797,0.5797443493159063,-0.9898623226027744,0.9896814482122307,0.5881280998547403,-0.794218182513532,0.0,0.5414550858548091,-0.2502281716964369,1.5820800289353736
2026-08-18T02:49:25.613+00:00,1787021365.61384,181177.9905361,0.6652021000045352,83,181177.8981406,8.134999981848523,84.17070002178662,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414550858548091,-0.2502281716964369,1.5820800289353736
2026-08-18T02:49:25.758+00:00,1787021365.7584257,181178.1355247,0.8101906999945641,87,181178.0259591,26.32090001134202,83.22139998199418,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414675356281816,-0.2502303105432055,1.5820857474713685
2026-08-18T02:49:25.758+00:00,1787021365.7584257,181178.1355658,0.8102318000164814,87,181178.0259591,26.32090001134202,83.22139998199418,2,1,1,4,1,0.0,1,estabilizada,1,1,1,726.75,180.25,0.6157905459403992,1.087735652923584,0.6115625381103618,1.0116228778072718,0.5987012881103617,1.0001783778072717,1.5104038794134431,0.5995369017099257,1.0001482757246585,1.5115995975034155,0.0,0.5414675356281816,-0.2502303105432055,1.5820857474713685
2026-08-18T02:49:25.758+00:00,1787021365.7584257,181178.1355771,0.8102431000152137,87,181178.0259591,26.32090001134202,83.22139998199418,3,1,1,4,1,0.0,1,estabilizada,1,1,1,995.5,401.25,1.035455584526062,0.6340877413749695,1.007354121333016,0.583781602911968,0.9944928713330159,0.572337102911968,-1.134756034275971,0.991223201227286,0.5829174301219417,-0.8816090765379802,0.0,0.5414675356281816,-0.2502303105432055,1.5820857474713685
2026-08-18T02:49:25.758+00:00,1787021365.7584257,181178.135587,0.8102530000032857,87,181178.0259591,26.32090001134202,83.22139998199418,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414675356281816,-0.2502303105432055,1.5820857474713685
2026-08-18T02:49:25.905+00:00,1787021365.9056654,181178.2820685,0.9567345000104979,91,181178.1615109,29.589899990241975,90.94039999763481,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414821661787959,-0.2502326513350197,1.582091171381949
2026-08-18T02:49:25.905+00:00,1787021365.9056654,181178.2821402,0.9568062000034843,91,181178.1615109,29.589899990241975,90.94039999763481,2,1,1,4,1,0.0,1,estabilizada,1,1,1,727.5,180.0,0.6171391010284424,1.088282585144043,0.6128352250827088,1.0121388246186056,0.5999739750827089,1.0006943246186055,1.415615917919907,0.5995369017099257,1.0001482757246585,1.5115995975034155,0.0,0.5414821661787959,-0.2502326513350197,1.582091171381949
2026-08-18T02:49:25.905+00:00,1787021365.9056654,181178.2821568,0.9568228000134695,91,181178.1615109,29.589899990241975,90.94039999763481,3,1,1,4,1,0.0,1,estabilizada,1,1,1,996.5,406.5,1.0357444286346436,0.6244447827339172,1.0076274626685355,0.5746872400017611,0.9947662126685355,0.5632427400017611,-1.2665144436561433,0.9919794396845434,0.580466573224387,-0.9840976390337878,0.0,0.5414821661787959,-0.2502326513350197,1.582091171381949
2026-08-18T02:49:25.905+00:00,1787021365.9056654,181178.2821698,0.9568357999960426,91,181178.1615109,29.589899990241975,90.94039999763481,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414821661787959,-0.2502326513350197,1.582091171381949
2026-08-18T02:49:26.074+00:00,1787021366.0740266,181178.4503204,1.1249864000128582,96,181178.3259983,18.194900010712445,106.09960000147112,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5414955407807348,-0.2502319418684694,1.582099174166593
2026-08-18T02:49:26.074+00:00,1787021366.0740266,181178.4505031,1.1251691000070423,96,181178.3259983,18.194900010712445,106.09960000147112,2,1,1,4,1,0.0,1,estabilizada,1,1,1,728.75,178.0,0.6195126175880432,1.092726230621338,0.615074503323584,1.016330112414809,0.602213253323584,1.004885612414809,1.3540191597918585,0.5995369017099257,1.0001482757246585,1.5016790635091892,0.0,0.5414955407807348,-0.2502319418684694,1.582099174166593
