wall_time_iso,t_wall,t_perf,session_elapsed_s,frame_seq,frame_received_perf,frame_wait_ms,processing_ms,robot_id,detected,accepted,workspace_markers_seen,homography_valid,homography_age_ms,calibration_enabled,homography_mode,parallax_enabled,alignment_enabled,pose_filter_enabled,pixel_x,pixel_y,floor_x,floor_y,corrected_x,corrected_y,aligned_x,aligned_y,raw_yaw,x,y,yaw,pose_age_ms,cam_x,cam_y,cam_z
2026-08-18T05:57:35.812+00:00,1787032655.8122633,192467.853891,0.26175880001392215,74,192467.7594912,8.652099990285933,85.72080000885762,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.541828290991114,-0.2494545651082753,1.583258494875098
2026-08-18T05:57:35.812+00:00,1787032655.8122633,192467.8539341,0.2618019000219647,74,192467.7594912,8.652099990285933,85.72080000885762,2,1,1,4,1,0.0,1,estabilizada,1,1,1,467.5,380.5,0.18818919360637665,0.6896361708641052,0.20829173457972366,0.636253753203885,0.19543048457972367,0.624809253203885,2.703481048663818,0.19621923888686665,0.6243861852011053,2.7083155421677207,0.0,0.541828290991114,-0.2494545651082753,1.583258494875098
2026-08-18T05:57:35.812+00:00,1787032655.8122633,192467.8539596,0.26182740001240745,74,192467.7594912,8.652099990285933,85.72080000885762,3,1,1,4,1,0.0,1,estabilizada,1,1,1,986.5,374.5,1.028022289276123,0.6838228106498718,1.0003846925177347,0.6307708522424991,0.9875234425177346,0.6193263522424991,0.01518045508348359,0.986490161836497,0.6202393834255696,-0.0027964504799213013,0.0,0.541828290991114,-0.2494545651082753,1.583258494875098
2026-08-18T05:57:35.812+00:00,1787032655.8122633,192467.8539704,0.2618382000073325,74,192467.7594912,8.652099990285933,85.72080000885762,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.541828290991114,-0.2494545651082753,1.583258494875098
2026-08-18T05:57:35.972+00:00,1787032655.9724352,192468.0134003,0.421268100006273,78,192467.8942217,27.89140000822954,91.25279998988844,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5418090352285315,-0.24943688405010414,1.5832668647469879
2026-08-18T05:57:35.972+00:00,1787032655.9724352,192468.0134554,0.421323200018378,78,192467.8942217,27.89140000822954,91.25279998988844,2,1,1,4,1,0.0,1,estabilizada,1,1,1,467.75,380.5,0.18858209252357483,0.6896234154701233,0.208661098502473,0.6362430101583969,0.195799848502473,0.6247985101583969,2.7150163065020423,0.19621923888686665,0.6243861852011053,2.7083155421677207,0.0,0.5418090352285315,-0.24943688405010414,1.5832668647469879
2026-08-18T05:57:35.972+00:00,1787032655.9724352,192468.0134714,0.4213391999946907,78,192467.8942217,27.89140000822954,91.25279998988844,3,1,1,4,1,0.0,1,estabilizada,1,1,1,986.0,374.25,1.0272564888000488,0.6843073964118958,0.99966147510132,0.6312291775008915,0.9868002251013199,0.6197846775008915,-0.01926311501249238,0.986490161836497,0.6202393834255696,-0.0027964504799213013,0.0,0.5418090352285315,-0.24943688405010414,1.5832668647469879
2026-08-18T05:57:35.972+00:00,1787032655.9724352,192468.0134855,0.4213533000147436,78,192467.8942217,27.89140000822954,91.25279998988844,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5418090352285315,-0.24943688405010414,1.5832668647469879
2026-08-18T05:57:36.140+00:00,1787032656.1400049,192468.1807938,0.5886616000207141,83,192468.0583743,31.957099999999627,90.43560002464801,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5417928498360266,-0.2494217410943194,1.583274548755671
2026-08-18T05:57:36.140+00:00,1787032656.1400049,192468.1808369,0.5887046999996528,83,192468.0583743,31.957099999999627,90.43560002464801,2,1,1,4,1,0.0,1,estabilizada,1,1,1,467.5,380.25,0.18815681338310242,0.6900849342346191,0.20825897652706055,0.636679414107956,0.19539772652706056,0.6252349141079561,2.697887421133399,0.19621923888686665,0.6243861852011053,2.7083155421677207,0.0,0.5417928498360266,-0.2494217410943194,1.583274548755671
