wall_time_iso,t_wall,t_perf,session_elapsed_s,cycle_id,robot_id,state,previous_state,x,y,yaw,pose_age_ms,waypoint_x,waypoint_y,final_goal_x,final_goal_y,distance_error,desired_heading,angle_error,u_att_x,u_att_y,u_rep_x,u_rep_y,u_res_x,u_res_y,repulsion_norm,align_factor,linear_cmd,angular_cmd,left_cmd,right_cmd,controller_mode,avoid_enabled,requested_delay_ms,jitter_ms
2026-08-18T05:53:19.667+00:00,1787032399.6670704,192211.7154426,0.2526771999837365,1,2,ORIENT,ORIENT,1.0036625931886403,0.6138056804006118,0.4434798511933724,347.3966121673584,0.2,0.625,0.2,0.625,0.8037405529659327,3.1276644261303748,2.684184574937002,-0.9999030828475952,0.013927778229117393,0.0,0.0,-0.9999030828475952,0.013927778229117393,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:19.669+00:00,1787032399.6690784,192211.7165813,0.2538158999814186,1,3,ORIENT,ORIENT,0.1902503403164107,0.6104604590461422,-2.5835874433440185,348.39773178100586,1.0,0.625,1.0,0.625,0.8098801822546577,0.017953669446975486,2.601541112790994,0.9998388290405273,0.017952704802155495,0.0,0.0,0.9998388290405273,0.017952704802155495,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:19.794+00:00,1787032399.794614,192211.8426834,0.3799179999914486,2,2,ORIENT,ORIENT,1.0036625931886403,0.6138056804006118,0.4434798511933724,95.80135345458984,0.2,0.625,0.2,0.625,0.8037405529659327,3.1276644261303748,2.684184574937002,-0.9999030828475952,0.013927778229117393,0.0,0.0,-0.9999030828475952,0.013927778229117393,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:19.795+00:00,1787032399.795712,192211.843768,0.38100259998464026,2,3,ORIENT,ORIENT,0.1902503403164107,0.6104604590461422,-2.5835874433440185,96.89927101135254,1.0,0.625,1.0,0.625,0.8098801822546577,0.017953669446975486,2.601541112790994,0.9998388290405273,0.017952704802155495,0.0,0.0,0.9998388290405273,0.017952704802155495,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:19.944+00:00,1787032399.9448001,192211.9942473,0.5314818999904674,3,2,ORIENT,ORIENT,1.0036625931886403,0.6138056804006118,0.4434798511933724,107.55324363708496,0.2,0.625,0.2,0.625,0.8037405529659327,3.1276644261303748,2.684184574937002,-0.9999030828475952,0.013927778229117393,0.0,0.0,-0.9999030828475952,0.013927778229117393,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:19.944+00:00,1787032399.9448001,192211.9948826,0.5321171999967191,3,3,ORIENT,ORIENT,0.1902503403164107,0.6104604590461422,-2.5835874433440185,107.55324363708496,1.0,0.625,1.0,0.625,0.8098801822546577,0.017953669446975486,2.601541112790994,0.9998388290405273,0.017952704802155495,0.0,0.0,0.9998388290405273,0.017952704802155495,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.095+00:00,1787032400.0958774,192212.1436542,0.6808887999795843,4,2,ORIENT,ORIENT,1.0036625931886403,0.6138056804006118,0.4434798511933724,107.18321800231934,0.2,0.625,0.2,0.625,0.8037405529659327,3.1276644261303748,2.684184574937002,-0.9999030828475952,0.013927778229117393,0.0,0.0,-0.9999030828475952,0.013927778229117393,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.096+00:00,1787032400.096878,192212.1445662,0.6818007999972906,4,3,ORIENT,ORIENT,0.1902503403164107,0.6104604590461422,-2.5835874433440185,108.1838607788086,1.0,0.625,1.0,0.625,0.8098801822546577,0.017953669446975486,2.601541112790994,0.9998388290405273,0.017952704802155495,0.0,0.0,0.9998388290405273,0.017952704802155495,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.230+00:00,1787032400.2307649,192212.2788431,0.8160777000011876,5,2,ORIENT,ORIENT,1.0036625931886403,0.6138056804006118,0.4512187799814311,100.91638565063477,0.2,0.625,0.2,0.625,0.8037405529659327,3.1276644261303748,2.6764456461489434,-0.9999030828475952,0.013927778229117393,0.0,0.0,-0.9999030828475952,0.013927778229117393,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.231+00:00,1787032400.2317648,192212.2796642,0.8168987999961246,5,3,ORIENT,ORIENT,0.1902503403164107,0.6104604590461422,-2.5270091443701195,101.91631317138672,1.0,0.625,1.0,0.625,0.8098801822546577,0.017953669446975486,2.544962813817095,0.9998388290405273,0.017952704802155495,0.0,0.0,0.9998388290405273,0.017952704802155495,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.372+00:00,1787032400.372625,192212.4206969,0.9579314999864437,6,2,ORIENT,ORIENT,1.0036625931886403,0.6138056804006118,0.523058940012763,102.6465892791748,0.2,0.625,0.2,0.625,0.8037405529659327,3.1276644261303748,2.604605486117612,-0.9999030828475952,0.013927778229117393,0.0,0.0,-0.9999030828475952,0.013927778229117393,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.373+00:00,1787032400.3735797,192212.4213099,0.9585444999975152,6,3,ORIENT,ORIENT,0.1902503403164107,0.6104604590461422,-2.3992455389913374,103.60121726989746,1.0,0.625,1.0,0.625,0.8098801822546577,0.017953669446975486,2.417199208438313,0.9998388290405273,0.017952704802155495,0.0,0.0,0.9998388290405273,0.017952704802155495,0.0,0.0,0,35.0,-35,35,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.513+00:00,1787032400.5130484,192212.5612847,1.0985192999942228,7,2,ORIENT,ORIENT,1.0036625931886403,0.6138056804006118,0.7715543402193528,102.18000411987305,0.2,0.625,0.2,0.625,0.8037405529659327,3.1276644261303748,2.356110085911022,-0.9999030828475952,0.013927778229117393,0.0,0.0,-0.9999030828475952,0.013927778229117393,0.0,0.0,0,32.70027607413507,-32,32,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.514+00:00,1787032400.5140526,192212.5619359,1.0991705000051297,7,3,ORIENT,ORIENT,0.19336524723166826,0.6093492792040607,-2.064462227491079,103.18422317504883,1.0,0.625,1.0,0.625,0.8067865699396961,0.019400055102338446,2.0838622825934174,0.9998118281364441,0.01939883828163147,0.0,0.0,0.9998118281364441,0.01939883828163147,0.0,0.0,0,26.0,-26,26,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.659+00:00,1787032400.6599982,192212.7078657,1.2451003000023775,8,2,ORIENT,ORIENT,1.0026130272902665,0.6152748113216256,1.0072056419884767,107.99622535705566,0.2,0.625,0.2,0.625,0.8026719447388678,3.129476338074206,2.122270696085729,-0.9999265670776367,0.012116018682718277,0.0,0.0,-0.9999265670776367,0.012116018682718277,0.0,0.0,0,28.68432229733847,-28,28,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.661+00:00,1787032400.6610057,192212.7085581,1.2457927000068594,8,3,ORIENT,ORIENT,0.19961266266999173,0.6066691811588945,-1.723618752492806,107.99622535705566,1.0,0.625,1.0,0.625,0.8005972200036707,0.022898432045201228,1.7465171845380072,0.9997378587722778,0.022896431386470795,0.0,0.0,0.9997378587722778,0.022896431386470795,0.0,0.0,0,26.0,-26,26,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.809+00:00,1787032400.809328,192212.857538,1.3947726000042167,9,2,ORIENT,ORIENT,1.0002123685103828,0.6187296615920691,1.2998782714144759,114.18652534484863,0.2,0.625,0.2,0.625,0.8002369348266466,3.1337569710387125,1.8338786996242367,-0.9999693036079407,0.007835602387785912,0.0,0.0,-0.9999693036079407,0.007835602387785912,0.0,0.0,0,26.0,-26,26,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.810+00:00,1787032400.8103344,192212.8584167,1.395651300001191,9,3,ORIENT,ORIENT,0.20791592971357883,0.605474983721736,-1.2438833234959166,115.19289016723633,1.0,0.625,1.0,0.625,0.7923246813410337,0.02464518972614312,1.2685285132220596,0.9996963143348694,0.024642694741487503,0.0,0.0,0.9996963143348694,0.024642694741487503,0.0,0.0,0,-26.0,26,-26,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.974+00:00,1787032400.9742892,192213.0222221,1.5594566999934614,10,2,ORIENT,ORIENT,0.9989148355564293,0.6201239516663624,1.4848216701594559,124.22442436218262,0.2,0.625,0.2,0.625,0.7989297155066323,3.1354893899892926,1.6506677198298367,-0.9999813437461853,0.006103225518018007,0.0,0.0,-0.9999813437461853,0.006103225518018007,0.0,0.0,0,26.0,-26,26,apf_fsm,1,0.0,0.0
2026-08-18T05:53:20.975+00:00,1787032400.9752889,192213.0231662,1.5604007999936584,10,3,ORIENT,ORIENT,0.21004802742526416,0.6056930453325289,-0.94407215500387,125.22411346435547,1.0,0.625,1.0,0.625,0.7901878747951325,0.024435802907021693,0.9685079579108917,0.9997014403343201,0.024433370679616928,0.0,0.0,0.9997014403343201,0.024433370679616928,0.0,0.0,0,-26.0,26,-26,apf_fsm,1,0.0,0.0
