wall_time_iso,t_wall,t_perf,session_elapsed_s,frame_seq,frame_received_perf,frame_wait_ms,processing_ms,robot_id,detected,accepted,workspace_markers_seen,homography_valid,homography_age_ms,calibration_enabled,homography_mode,parallax_enabled,alignment_enabled,pose_filter_enabled,pixel_x,pixel_y,floor_x,floor_y,corrected_x,corrected_y,aligned_x,aligned_y,raw_yaw,x,y,yaw,pose_age_ms,cam_x,cam_y,cam_z
2026-08-18T01:58:49.070+00:00,1787018329.0703208,178141.4850264,0.22290480000083335,69,178141.4097957,10.583700001006946,64.62150000152178,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5428285934642229,-0.2497374563961126,1.5823225849798583
2026-08-18T01:58:49.070+00:00,1787018329.0703208,178141.4850688,0.2229471999744419,69,178141.4097957,10.583700001006946,64.62150000152178,2,1,1,4,1,0.0,1,estabilizada,1,1,1,996.5,377.75,1.0431365966796875,0.6772652268409729,1.014679870651243,0.6245387838998833,1.001818620651243,0.6130942838998833,0.49874683249832724,1.0017478864166407,0.6126496962718074,0.47141333462908447,0.0,0.5428285934642229,-0.2497374563961126,1.5823225849798583
2026-08-18T01:58:49.070+00:00,1787018329.0703208,178141.485081,0.22295939998002723,69,178141.4097957,10.583700001006946,64.62150000152178,3,1,1,4,1,0.0,1,estabilizada,1,1,1,466.25,380.0,0.18606646358966827,0.6904618740081787,0.20635852792187181,0.6369848266983449,0.19349727792187182,0.6255403266983449,-1.3957354263896329,0.1938831933448355,0.6255486494164362,-1.3812308597178122,0.0,0.5428285934642229,-0.2497374563961126,1.5823225849798583
2026-08-18T01:58:49.070+00:00,1787018329.0703208,178141.4850934,0.22297179998713546,69,178141.4097957,10.583700001006946,64.62150000152178,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5428285934642229,-0.2497374563961126,1.5823225849798583
2026-08-18T01:58:49.190+00:00,1787018329.190507,178141.6043528,0.34223119998932816,72,178141.5084612,32.27280001738109,63.59350000275299,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5428285474797168,-0.24975304786838498,1.582320262975567
2026-08-18T01:58:49.190+00:00,1787018329.190507,178141.6043919,0.34227029999601655,72,178141.5084612,32.27280001738109,63.59350000275299,2,1,1,4,1,0.0,1,estabilizada,1,1,1,996.5,377.5,1.0432037115097046,0.6777349710464478,1.014743123715668,0.6249808455665897,1.001881873715668,0.6135363455665898,0.49875039204476546,1.0017478864166407,0.6126496962718074,0.47141333462908447,0.0,0.5428285474797168,-0.24975304786838498,1.582320262975567
2026-08-18T01:58:49.190+00:00,1787018329.190507,178141.6044032,0.34228159999474883,72,178141.5084612,32.27280001738109,63.59350000275299,3,1,1,4,1,0.0,1,estabilizada,1,1,1,466.25,380.0,0.186065673828125,0.6904610395431519,0.2063578102432036,0.6369830744010565,0.1934965602432036,0.6255385744010565,-1.3957329457108434,0.1938831933448355,0.6255486494164362,-1.3812308597178122,0.0,0.5428285474797168,-0.24975304786838498,1.582320262975567
2026-08-18T01:58:49.190+00:00,1787018329.190507,178141.6044128,0.3422911999805365,72,178141.5084612,32.27280001738109,63.59350000275299,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5428285474797168,-0.24975304786838498,1.582320262975567
2026-08-18T01:58:49.316+00:00,1787018329.3162026,178141.7299884,0.4678667999978643,76,178141.6406051,25.504799996269867,63.85160001809709,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.54282922016265,-0.24976732014198727,1.5823169699148167
2026-08-18T01:58:49.316+00:00,1787018329.3162026,178141.7300855,0.467963899980532,76,178141.6406051,25.504799996269867,63.85160001809709,2,1,1,4,1,0.0,1,estabilizada,1,1,1,996.5,377.5,1.0432047843933105,0.6777364611625671,1.0147441146052694,0.6249813293498154,1.0018828646052693,0.6135368293498155,0.4987530413482961,1.0017478864166407,0.6126496962718074,0.47141333462908447,0.0,0.54282922016265,-0.24976732014198727,1.5823169699148167
