wall_time_iso,t_wall,t_perf,session_elapsed_s,stage,robot_id,seq,left_cmd,right_cmd,requested_delay_ms,actual_delay_ms,scheduled_perf,sent_perf,ack_perf,rtt_ms,esp_rx_ms,duplicate,ack_requested,success,error
2026-08-18T05:40:59.145+00:00,1787031659.1459098,191471.2140778,0.15636609998182394,send_error,1,5,0,0,0.0,0.0,191471.2140697,,,,,,,0,robot_not_discovered
2026-08-18T05:40:59.255+00:00,1787031659.2559147,191471.3247007,0.2669889999961015,sent,2,6,-35,35,0.0,0.0,191471.324245,191471.3243535,,,,,0,1,
2026-08-18T05:40:59.256+00:00,1787031659.2569146,191471.3254628,0.2677511000074446,sent,3,7,-35,35,0.0,0.0,191471.325156,191471.3252182,,,,,0,1,
2026-08-18T05:40:59.256+00:00,1787031659.2569146,191471.325506,0.26779429998714477,send_error,10,8,0,0,0.0,0.0,191471.3255034,,,,,,,0,robot_not_discovered
2026-08-18T05:40:59.397+00:00,1787031659.3977618,191471.4664013,0.40868959997897036,send_error,1,9,0,0,0.0,0.0,191471.4663915,,,,,,,0,robot_not_discovered
2026-08-18T05:40:59.402+00:00,1787031659.4027636,191471.4709725,0.41326080000726506,sent,2,10,-35,35,0.0,0.0,191471.4706464,191471.4707277,,,,,0,1,
2026-08-18T05:40:59.402+00:00,1787031659.4027636,191471.4715517,0.4138399999937974,sent,3,11,-35,35,0.0,0.0,191471.471297,191471.4713695,,,,,0,1,
2026-08-18T05:40:59.403+00:00,1787031659.403762,191471.4715883,0.41387659998144954,send_error,10,12,0,0,0.0,0.0,191471.4715856,,,,,,,0,robot_not_discovered
2026-08-18T05:40:59.536+00:00,1787031659.5372539,191471.6050248,0.547313099988969,send_error,1,13,0,0,0.0,0.0,191471.6050024,,,,,,,0,robot_not_discovered
2026-08-18T05:40:59.545+00:00,1787031659.5452552,191471.6137556,0.556043899996439,sent,2,14,-35,35,0.0,0.0,191471.6132245,191471.6132444,,,,,0,1,
2026-08-18T05:40:59.546+00:00,1787031659.5462549,191471.6143683,0.5566566000052262,sent,3,15,-35,35,0.0,0.0,191471.61413,191471.6142002,,,,,0,1,
2026-08-18T05:40:59.546+00:00,1787031659.5462549,191471.6144068,0.5566951000073459,send_error,10,16,0,0,0.0,0.0,191471.6144042,,,,,,,0,robot_not_discovered
2026-08-18T05:40:59.675+00:00,1787031659.6758595,191471.7444603,0.6867485999828205,send_error,1,17,0,0,0.0,0.0,191471.7444311,,,,,,,0,robot_not_discovered
