wall_time_iso,t_wall,t_perf,session_elapsed_s,frame_seq,frame_received_perf,frame_wait_ms,processing_ms,robot_id,detected,accepted,workspace_markers_seen,homography_valid,homography_age_ms,calibration_enabled,homography_mode,parallax_enabled,alignment_enabled,pose_filter_enabled,pixel_x,pixel_y,floor_x,floor_y,corrected_x,corrected_y,aligned_x,aligned_y,raw_yaw,x,y,yaw,pose_age_ms,cam_x,cam_y,cam_z
2026-08-18T05:57:03.909+00:00,1787032623.9094338,192435.9511806,0.2556732000084594,104,192435.8681444,2.7692999865394086,80.24030001251958,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5412993968027355,-0.25049511151470255,1.5819714629321562
2026-08-18T05:57:03.909+00:00,1787032623.9094338,192435.9512236,0.25571619998663664,104,192435.8681444,2.7692999865394086,80.24030001251958,2,1,1,4,1,0.0,1,estabilizada,1,1,1,981.25,364.25,1.0215167999267578,0.7032817006111145,0.9941967329762103,0.64902034691247,0.9813354829762102,0.63757584691247,1.5008325824250566,0.9805034251424214,0.6375873213917292,1.5247038534028812,0.0,0.5412993968027355,-0.25049511151470255,1.5819714629321562
2026-08-18T05:57:03.909+00:00,1787032623.9094338,192435.9512365,0.2557290999975521,104,192435.8681444,2.7692999865394086,80.24030001251958,3,1,1,4,1,0.0,1,estabilizada,1,1,1,480.0,378.75,0.2076653242111206,0.6923658847808838,0.22664611320562672,0.6387255431850114,0.21378486320562673,0.6272810431850114,3.022909928426477,0.21377540640112647,0.6273124980739885,2.9909521926144707,0.0,0.5412993968027355,-0.25049511151470255,1.5819714629321562
2026-08-18T05:57:03.909+00:00,1787032623.9094338,192435.9512498,0.2557424000115134,104,192435.8681444,2.7692999865394086,80.24030001251958,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5412993968027355,-0.25049511151470255,1.5819714629321562
2026-08-18T05:57:04.103+00:00,1787032624.1033325,192436.1458797,0.45037229999434203,108,192436.004288,9.527200018055737,131.995099975029,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5412850875612715,-0.2504768497114897,1.5819843946707783
2026-08-18T05:57:04.104+00:00,1787032624.1043298,192436.1460289,0.45052149999537505,108,192436.004288,9.527200018055737,131.995099975029,2,1,1,4,1,0.0,1,estabilizada,1,1,1,981.25,364.25,1.0215213298797607,0.7032807469367981,0.9942004144811871,0.6490209299705192,0.9813391644811871,0.6375764299705192,1.5008313210400819,0.9805034251424214,0.6375873213917292,1.5247038534028812,0.0,0.5412850875612715,-0.2504768497114897,1.5819843946707783
2026-08-18T05:57:04.104+00:00,1787032624.1043298,192436.1460511,0.4505436999897938,108,192436.004288,9.527200018055737,131.995099975029,3,1,1,4,1,0.0,1,estabilizada,1,1,1,480.0,378.75,0.20766769349575043,0.692362904548645,0.22664737848319016,0.6387242099007935,0.21378612848319017,0.6272797099007935,3.0229134673506532,0.21377540640112647,0.6273124980739885,2.9909521926144707,0.0,0.5412850875612715,-0.2504768497114897,1.5819843946707783
2026-08-18T05:57:04.104+00:00,1787032624.1043298,192436.1460713,0.45056389999808744,108,192436.004288,9.527200018055737,131.995099975029,10,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5412850875612715,-0.2504768497114897,1.5819843946707783
2026-08-18T05:57:04.278+00:00,1787032624.2788649,192436.3210094,0.6255020000098739,114,192436.199362,22.23289999528788,99.38359999796376,1,0,0,4,1,0.0,1,estabilizada,1,1,1,,,,,,,,,,,,,nan,0.5412673557670694,-0.25045650992211205,1.5820004511575925
2026-08-18T05:57:04.278+00:00,1787032624.2788649,192436.3210641,0.6255566999898292,114,192436.199362,22.23289999528788,99.38359999796376,2,1,1,4,1,0.0,1,estabilizada,1,1,1,981.25,364.25,1.021526575088501,0.7032798528671265,0.9942046298214808,0.6490217946041072,0.9813433798214808,0.6375772946041073,1.5008290904232795,0.9805034251424214,0.6375873213917292,1.5247038534028812,0.0,0.5412673557670694,-0.25045650992211205,1.5820004511575925
