wall_time_iso,t_wall,t_perf,session_elapsed_s,stage,robot_id,seq,left_cmd,right_cmd,requested_delay_ms,actual_delay_ms,scheduled_perf,sent_perf,ack_perf,rtt_ms,esp_rx_ms,duplicate,ack_requested,success,error
2026-08-18T05:57:03.827+00:00,1787032623.8276029,192435.869244,0.17373660000157543,send_error,1,5,0,0,0.0,0.0,192435.8692339,,,,,,,0,robot_not_discovered
2026-08-18T05:57:03.941+00:00,1787032623.9410074,192435.9834461,0.2879386999993585,sent,2,6,-35,35,0.0,0.0,192435.9829548,192435.9830846,,,,,0,1,
2026-08-18T05:57:03.942+00:00,1787032623.942011,192435.9843371,0.2888297000026796,sent,3,7,35,-35,0.0,0.0,192435.9838936,192435.9839825,,,,,0,1,
2026-08-18T05:57:03.942+00:00,1787032623.942011,192435.984404,0.28889659998822026,send_error,10,8,0,0,0.0,0.0,192435.9843902,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.135+00:00,1787032624.135425,192436.1774448,0.4819374000071548,send_error,1,9,0,0,0.0,0.0,192436.1774345,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.138+00:00,1787032624.138958,192436.1814701,0.4859627000114415,sent,2,10,-35,35,0.0,0.0,192436.1811248,192436.1811607,,,,,0,1,
2026-08-18T05:57:04.139+00:00,1787032624.139958,192436.1824769,0.48696949999430217,sent,3,11,35,-35,0.0,0.0,192436.1820028,192436.182103,,,,,0,1,
2026-08-18T05:57:04.139+00:00,1787032624.139958,192436.1825286,0.4870212000096217,send_error,10,12,0,0,0.0,0.0,192436.1825247,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.313+00:00,1787032624.3131979,192436.3548668,0.6593593999859877,send_error,1,13,0,0,0.0,0.0,192436.3548031,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.324+00:00,1787032624.324307,192436.3658998,0.6703924000030383,sent,2,14,-35,35,0.0,0.0,192436.3642178,192436.3645185,,,,,0,1,
2026-08-18T05:57:04.325+00:00,1787032624.325312,192436.3669322,0.6714248000062071,sent,3,15,35,-35,0.0,0.0,192436.3663027,192436.3664068,,,,,0,1,
2026-08-18T05:57:04.325+00:00,1787032624.325312,192436.3670087,0.6715013000066392,send_error,10,16,0,0,0.0,0.0,192436.367005,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.471+00:00,1787032624.471058,192436.5134512,0.8179438000079244,send_error,1,17,0,0,0.0,0.0,192436.5134409,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.476+00:00,1787032624.4768064,192436.5202151,0.8247076999978162,sent,2,18,-33,33,0.0,0.0,192436.5189596,192436.5192216,,,,,0,1,
2026-08-18T05:57:04.476+00:00,1787032624.4768064,192436.521839,0.8263315999938641,sent,3,19,35,-35,0.0,0.0,192436.5211518,192436.5212869,,,,,0,1,
2026-08-18T05:57:04.476+00:00,1787032624.4768064,192436.5219253,0.8264179000107106,send_error,10,20,0,0,0.0,0.0,192436.5219201,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.635+00:00,1787032624.6351645,192436.6779905,0.9824831000005361,send_error,1,21,0,0,0.0,0.0,192436.677977,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.642+00:00,1787032624.6427107,192436.6847096,0.9892021999985445,sent,2,22,-29,29,0.0,0.0,192436.6837229,192436.6839069,,,,,0,1,
2026-08-18T05:57:04.643+00:00,1787032624.6437116,192436.6859014,0.9903939999931026,sent,3,23,35,-35,0.0,0.0,192436.6852642,192436.6853563,,,,,0,1,
2026-08-18T05:57:04.643+00:00,1787032624.6437116,192436.6859637,0.9904563000018243,send_error,10,24,0,0,0.0,0.0,192436.6859598,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.795+00:00,1787032624.7953117,192436.8381346,1.1426271999953315,send_error,1,25,0,0,0.0,0.0,192436.8381104,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.801+00:00,1787032624.8018262,192436.8437203,1.1482129000069108,sent,2,26,-30,30,0.0,0.0,192436.8434145,192436.8435247,,,,,0,1,
2026-08-18T05:57:04.801+00:00,1787032624.8018262,192436.8443902,1.1488828000146896,sent,3,27,35,-35,0.0,0.0,192436.8441347,192436.8442161,,,,,0,1,
2026-08-18T05:57:04.802+00:00,1787032624.8028283,192436.8444313,1.148923900007503,send_error,10,28,0,0,0.0,0.0,192436.8444282,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.945+00:00,1787032624.9453855,192436.9882403,1.2927329000085592,send_error,1,29,0,0,0.0,0.0,192436.9882089,,,,,,,0,robot_not_discovered
2026-08-18T05:57:04.951+00:00,1787032624.9518957,192436.9938916,1.2983841999957804,sent,2,30,-33,33,0.0,0.0,192436.9936005,192436.9937601,,,,,0,1,
2026-08-18T05:57:04.952+00:00,1787032624.952383,192436.9949344,1.2994269999908283,sent,3,31,35,-35,0.0,0.0,192436.9946283,192436.9947645,,,,,0,1,
2026-08-18T05:57:04.953+00:00,1787032624.9533837,192436.9949952,1.2994877999881282,send_error,10,32,0,0,0.0,0.0,192436.9949912,,,,,,,0,robot_not_discovered
2026-08-18T05:57:05.107+00:00,1787032625.107709,192437.1500593,1.4545519000093918,send_error,1,33,0,0,0.0,0.0,192437.1500488,,,,,,,0,robot_not_discovered
